date,value
2023-09-01,102.24928189482
2023-10-01,102.201105619958
2023-11-01,102.053852673085
2023-12-01,101.834768074668
2024-01-01,101.575251639692
2024-02-01,101.304642611174
2024-03-01,101.046747558513
2024-04-01,100.819797124852
2024-05-01,100.63490328331
2024-06-01,100.501021036955
2024-07-01,100.437302661907
2024-08-01,100.457437225249
2024-09-01,100.565973696889
2024-10-01,100.737271387232
2024-11-01,100.911906246508
2024-12-01,101.048995752004
2025-01-01,101.122145706358
2025-02-01,101.124471683215
2025-03-01,101.055233820965
2025-04-01,100.925164899233
2025-05-01,100.759650410117
2025-06-01,100.572456989298
2025-07-01,100.366410321161
2025-08-01,100.146304029201
2025-09-01,99.9135840889268
2025-10-01,99.6777329571234
2025-11-01,99.4599227954691
2025-12-01,99.2666090473697
2026-01-01,99.1037921120223
2026-02-01,98.9690181926236
2026-03-01,98.8453300250761
2026-04-01,98.711638474582
2026-05-01,98.5646521380634
2026-06-01,98.4079298460975
2026-07-01,98.2494109996032
2026-08-01,98.1045800385387
